,Image,F1,Jaccard,Recall,Precision
332,1719.jpg,0.963084495488105,0.9287974683544303,0.9893258426966293,0.9381992541289291
333,1865.jpg,0.969828782970847,0.9414248495193603,0.9774274787799646,0.9623473229865002
334,836.jpg,0.2302598064187468,0.13010938399539435,0.9926793557833089,0.13023434498655398
335,1014.jpg,0.9250645994832041,0.8605769230769231,0.9955506117908788,0.8638996138996139
336,1228.jpg,0.972267818574514,0.9460322797579018,0.9628678986995208,0.9818530797417554
337,1195.jpg,0.9682931460034174,0.9385351490614648,0.9699505515405097,0.9666413949962093
338,813.jpg,0.94555292526209,0.8967286722257858,0.9762569832402235,0.9167213114754098
339,1196.jpg,0.9733763242745278,0.9481335247666905,0.969002201027146,0.9777901166018879
340,1556.jpg,0.9620412267471091,0.926858803584403,0.993252011419673,0.932732147209359
341,331.jpg,0.2295555555555556,0.12965984686833187,0.9077328646748682,0.13139150343424066
342,1913.jpg,0.0,0.0,0.0,0.0
343,2430.jpg,0.9510627780523974,0.9066918001885014,0.9756592292089249,0.9276759884281581
344,635.jpg,0.7955209830054998,0.660468942821884,0.6794177386594448,0.959483685908928
345,1524.jpg,0.9210447313119183,0.8536449638286032,0.981445937300064,0.8676470588235294
346,1294.jpg,0.8297872340425532,0.7090909090909091,0.9629629629629629,0.7289719626168224
347,1932.jpg,0.9548872180451128,0.9136690647482014,0.9874730021598273,0.9243833400727861
348,2233.jpg,0.9603379488383009,0.9237020316027088,0.9770773638968482,0.9441624365482234
349,1217.jpg,0.9817974159468913,0.9642456533931576,0.983693319982835,0.9799088059276148
350,1468.jpg,0.929434202161475,0.8681710213776722,0.928843710292249,0.9300254452926209
351,151.jpg,0.9664212076583211,0.9350242234254773,0.9794029850746269,0.9537790697674419
352,2002.jpg,0.0,0.0,0.0,0.0
353,1870.jpg,0.9732841593955204,0.947958647275276,0.980072463768116,0.9665892442379846
354,2055.jpg,0.9566094853683149,0.9168278529980658,0.9844236760124611,0.930323846908734
355,270.jpg,0.9548022598870057,0.9135135135135135,0.9912023460410557,0.9209809264305178
356,2665.jpg,0.7171543316121629,0.5590339892665475,0.6887052341597796,0.7480550568521843
357,2274.jpg,0.9587402343750001,0.9207502930832356,0.9738375697458153,0.9441038586368554
358,1593.jpg,0.9745883309615776,0.9504361617763679,0.9957075602326225,0.9543463835434638
359,2648.jpg,0.8799048751486326,0.7855626326963907,0.9418752651675859,0.8255857195983637
360,691.jpg,0.943711057133805,0.8934213157368527,0.9500318945354029,0.9374737725556022
361,750.jpg,0.0,0.0,0.0,0.0
362,2371.jpg,0.9684659409718326,0.9388598781549173,0.9899059417297545,0.9479349736379613
363,308.jpg,0.8140035204380991,0.6863456464379947,0.9480637813211845,0.7131596984235778
364,77.jpg,0.9757443165604489,0.9526374442793462,0.9773246951219512,0.9741690408357075
365,122.jpg,0.9777358617669843,0.9564415156507413,0.980940794809408,0.9745518028604042
366,1574.jpg,0.42955874534821903,0.27352742044685174,0.9950738916256158,0.2738983050847458
367,364.jpg,0.37007053051211286,0.2270469596628537,0.9463613550815558,0.2300068613249981
368,2777.jpg,0.830774422135988,0.7105339105339106,0.928706148623161,0.7515262515262515
369,2033.jpg,0.8968609865470852,0.8130081300813008,0.9174311926605505,0.8771929824561403
370,1670.jpg,0.0,0.0,0.0,0.0
371,2077.jpg,0.9583333333333334,0.92,0.9776474899230487,0.9397675237759775
372,1941.jpg,0.9496574322311588,0.9041406693136699,0.9761175750153093,0.9245939675174014
373,103.jpg,0.9741027200834275,0.9495129182549767,0.9819535698642138,0.9663764117596344
374,741.jpg,0.0,0.0,0.0,0.0
375,101.jpg,0.9720167256352525,0.9455569461827285,0.9779031065088757,0.9662007856033616
376,1141.jpg,0.9009793253536452,0.8198019801980198,0.981042654028436,0.8329979879275654
377,1511.jpg,0.9345335515548281,0.8771121351766513,0.9802575107296138,0.8928850664581705
378,1086.jpg,0.0,0.0,0.0,0.0
379,2526.jpg,0.895184135977337,0.8102564102564103,0.8926553672316384,0.8977272727272727
380,1526.jpg,0.9349112426035503,0.8777777777777778,0.9813664596273292,0.8926553672316384
381,453.jpg,0.90477218743252,0.8261041009463722,0.9241288045875606,0.8862098138747885
382,2532.jpg,0.0,0.0,0.0,0.0
383,1836.jpg,0.9528314637113123,0.9099122354155911,0.9550257382823083,0.9506472491909385
384,1008.jpg,0.42800528401585203,0.2722689075630252,0.9848024316109423,0.27341772151898736
385,1028.jpg,0.97523436406884,0.9516657564172584,0.9702115812917594,0.980309423347398
386,2816.jpg,0.8038151619799376,0.6719824030794611,0.8678977272727273,0.7485451761102604
387,1298.jpg,0.883495145631068,0.7913043478260869,0.9848484848484849,0.801056338028169
388,1162.jpg,0.9090909090909091,0.8333333333333334,0.8831341301460823,0.9366197183098591
389,2624.jpg,0.8466342817487856,0.7340553549939831,0.9442724458204335,0.7672955974842768
390,1968.jpg,0.40585009140767825,0.2545871559633027,0.9823008849557522,0.2557603686635945
391,469.jpg,0.9326181696278915,0.8737437185929648,0.9556853315012024,0.9106382978723404
392,463.jpg,0.9259427532939573,0.862098138747885,0.9658767772511848,0.8891797556719022
393,188.jpg,0.8893351182507809,0.8007231820008035,0.8722100656455142,0.9071461083295402
394,1845.jpg,0.9528011321068841,0.9098569157392686,0.9608797850906649,0.9448571900280667
395,1389.jpg,0.7139240506329114,0.5551181102362205,0.986013986013986,0.5595238095238095
396,426.jpg,0.7291082445316881,0.5736981465136805,0.8463541666666666,0.6403940886699507
397,2032.jpg,0.8684210526315789,0.7674418604651163,0.9065934065934066,0.8333333333333334
398,213.jpg,0.0,0.0,0.0,0.0
399,1810.jpg,0.8875154511742892,0.7977777777777778,0.8820638820638821,0.8930348258706468
400,1811.jpg,0.887052341597796,0.7970297029702971,0.8655913978494624,0.9096045197740112
401,1911.jpg,0.9347442680776015,0.8774834437086093,0.9888059701492538,0.8862876254180602
402,667.jpg,0.9135388739946382,0.8408389882788402,0.8943569553805775,0.9335616438356165
403,2708.jpg,0.7868442964196503,0.6485929993136582,0.914811229428848,0.6902848794740687
404,2720.jpg,0.8770658161786025,0.7810482829847664,0.8947057083703046,0.8601080466306511
405,1579.jpg,0.9593963907902925,0.9219614292121393,0.9679799089624863,0.9509637625289129
406,2483.jpg,0.0,0.0,0.0,0.0
407,2636.jpg,0.8323342415985467,0.7128189172370878,0.9424105306458248,0.7452830188679245
408,706.jpg,0.9403517402533513,0.8874187558031569,0.9264509875196898,0.9546759895117992
409,2766.jpg,0.8259063444108761,0.7034416211000322,0.854296875,0.7993421052631579
410,349.jpg,0.24308681672025725,0.1383601756954612,0.9208282582216809,0.14002593072791258
411,1404.jpg,0.3942652329749104,0.24553571428571427,0.9821428571428571,0.24663677130044842
412,2761.jpg,0.7953216374269007,0.6601941747572816,0.7743772241992882,0.8174305033809166
413,2321.jpg,0.9553331706126433,0.9144859813084112,0.9760598503740648,0.9354684512428298
414,762.jpg,0.0,0.0,0.0,0.0
415,2157.jpg,0.9756488909863144,0.9524555422463835,0.9929875120076849,0.9589053803339518
416,1975.jpg,0.9716754088244369,0.9449111857897263,0.9958259549709082,0.9486685142788288
417,2096.jpg,0.9329379125609872,0.8743051819974897,0.9906542056074766,0.8815765684324716
418,2548.jpg,0.9596738324684951,0.9224739917343594,0.9914228825241231,0.9298951300100561
419,1777.jpg,0.8943121432788821,0.8088287646849412,0.834373852368711,0.9635284139100933
420,772.jpg,0.9512578616352201,0.9070464767616192,0.9967051070840197,0.9097744360902256
421,683.jpg,0.9485549132947977,0.9021440351841671,0.9630281690140845,0.9345102505694761
422,1100.jpg,0.9772120069149772,0.955439459127228,0.9727784730913642,0.9816861383012314
423,1703.jpg,0.936495791889824,0.8805755395683453,0.9913606911447084,0.8873852102464959
424,2578.jpg,0.0,0.0,0.0,0.0
425,2073.jpg,0.9480633802816901,0.901255230125523,0.9406113537117904,0.9556344276841171
426,803.jpg,0.9015025041736228,0.8206686930091185,0.9747292418772563,0.8385093167701864
427,209.jpg,0.0,0.0,0.0,0.0
428,2090.jpg,0.9449262304313548,0.895602049530316,0.9847417840375586,0.9082052392292704
429,433.jpg,0.7892761394101877,0.6519043401240036,0.7804878048780488,0.7982646420824295
430,1734.jpg,0.9437523593808984,0.8934953538241601,0.969743987587277,0.9191176470588235
431,1173.jpg,0.9151239958085924,0.8435286542176432,0.8786049631120053,0.9548104956268222
432,494.jpg,0.8755592377796189,0.7786619510757442,0.9402135231316726,0.8192248062015504
433,2210.jpg,0.0,0.0,0.0,0.0
434,1766.jpg,0.8463476070528968,0.7336244541484717,0.835820895522388,0.8571428571428571
435,1214.jpg,0.9801793981481481,0.9611292381898141,0.9887624051371863,0.9717441193344808
436,1908.jpg,0.7240704500978474,0.5674846625766872,0.9928443649373881,0.5698151950718686
437,458.jpg,0.9261792039277572,0.8625081645983018,0.9351983002832861,0.9173324070857937
438,74.jpg,0.7059907834101383,0.5455840455840456,0.9598997493734336,0.5583090379008746
439,2150.jpg,0.0,0.0,0.0,0.0
440,2024.jpg,0.0,0.0,0.0,0.0
441,2385.jpg,0.9693648556964668,0.9405509418675309,0.9938998287671232,0.9460120199653662
442,166.jpg,0.9742132867132868,0.9497230507030251,0.9925782989461185,0.9565155199542269
443,1690.jpg,0.8913342503438789,0.8039702233250621,0.9969230769230769,0.8059701492537313
444,2169.jpg,0.9239999999999999,0.8587360594795539,0.9972370920393714,0.8607840214637055
445,1655.jpg,0.9639555138684175,0.9304190377651319,0.9830554796392457,0.945583596214511
446,2623.jpg,0.846234309623431,0.7334542157751587,0.9172335600907029,0.7854368932038835
447,491.jpg,0.8711142158574922,0.7716584158415841,0.9397136397889977,0.8118489583333334
448,374.jpg,0.5903476669716377,0.4187895505435664,0.9681170292573144,0.424646265218822
449,2151.jpg,0.9770200148257968,0.9550724637681159,0.9896752393467242,0.9646843549862762
450,2125.jpg,0.9728419010669253,0.947119924457035,0.9852652259332023,0.960727969348659
451,2129.jpg,0.9612602794015656,0.9254101487981686,0.9901010307174202,0.9340521806103783
452,2010.jpg,0.9657452717894459,0.9337595907928389,0.9686919607322897,0.9628164556962026
453,1255.jpg,0.9816360601001669,0.9639344262295082,0.9876819708846585,0.9756637168141593
454,678.jpg,0.9559983395599834,0.9157057654075547,0.9746085484553534,0.9380855397148676
455,1989.jpg,0.9594914251921939,0.9221369707303211,0.9882747068676717,0.9323373078580663
456,1876.jpg,0.9772549019607844,0.9555214723926381,0.991388186838903,0.963518922852984
457,1066.jpg,0.9738773114176695,0.9490846681922197,0.9753086419753086,0.9724501758499414
458,6.jpg,0.9709582683731554,0.9435557747868367,0.9606830248242215,0.9814556915634391
459,1884.jpg,0.9759630523774536,0.9530545305453054,0.9931638538773766,0.959347915806851
460,2572.jpg,0.0,0.0,0.0,0.0
461,2118.jpg,0.9788337655818622,0.9585449778797313,0.9913573970513472,0.9666226040978189
462,80.jpg,0.9822176558918833,0.9650566858207796,0.9861926678305031,0.9782745591939547
463,150.jpg,0.9638231353282717,0.9301724137931034,0.9786848072562359,0.9494060712714474
464,784.jpg,0.9368770764119602,0.88125,0.9929577464788732,0.8867924528301887
465,1926.jpg,0.963411279229711,0.9294055201698513,0.9926303854875284,0.9358631747728487
466,1534.jpg,0.9342105263157895,0.8765432098765432,0.9925731760594146,0.8823300970873786
467,2269.jpg,0.9660922734852695,0.9344086021505377,0.9762673781772223,0.9561270801815431
468,719.jpg,0.9633243606998654,0.9292437520285621,0.9728994987681591,0.953935860058309
469,730.jpg,0.9587373876172902,0.9207450418520473,0.9786790638025008,0.9395921508272412
470,1925.jpg,0.9588100686498856,0.9208791208791208,0.9876252209781968,0.9316286826014453
471,289.jpg,0.9675717610550814,0.937180643222122,0.9901556049539536,0.945995145631068
472,2142.jpg,0.9718137254901962,0.9451728247914184,0.9970019342359768,0.9478668628172122
473,547.jpg,0.9580514208389715,0.9194805194805195,0.9945969310568403,0.9240963855421687
474,2477.jpg,0.0,0.0,0.0,0.0
475,663.jpg,0.8893442622950819,0.8007380073800738,0.8900738310090238,0.8886158886158886
476,543.jpg,0.9500365586156471,0.9048282265552461,0.9868354430379747,0.9158834586466166
477,1171.jpg,0.9442262372348783,0.8943452380952381,0.9464566929133859,0.9420062695924765
478,1564.jpg,0.9678095837265388,0.9376269809020723,0.9948264712222462,0.9422213148223765
479,2729.jpg,0.9171336592345296,0.8469500110107906,0.934629404617254,0.9002808988764045
480,2585.jpg,0.0,0.0,0.0,0.0
481,937.jpg,0.9083086851304114,0.8320197044334975,0.9923619271445359,0.8373822508676252
482,954.jpg,0.7862542955326461,0.6477916194790487,0.9879101899827288,0.6529680365296804
483,416.jpg,0.7267729521715228,0.5708117443868739,0.8200992555831266,0.6525172754195459
484,1738.jpg,0.9134567283641821,0.8406998158379374,0.9806659505907627,0.8548689138576779
485,1181.jpg,0.9636559913637999,0.9298611111111111,0.9657410746483952,0.9615798922800718
486,1888.jpg,0.0,0.0,0.0,0.0
487,2162.jpg,0.9712105445716267,0.9440323668240054,0.9944190766108574,0.9490606236684098
488,2500.jpg,0.0,0.0,0.0,0.0
489,981.jpg,0.1746207917129116,0.09566274827725983,0.9421157684630739,0.0962283384301733
490,2128.jpg,0.0,0.0,0.0,0.0
491,1890.jpg,0.6538461538461539,0.4857142857142857,1.0,0.4857142857142857
492,2822.jpg,0.7489975942261426,0.5987179487179487,0.7144314125446201,0.7870786516853933
493,571.jpg,0.9655633161251138,0.933419445749178,0.9947440870979852,0.9380457871135237
494,688.jpg,0.9521834593803367,0.9087310826542492,0.9538123167155426,0.9505601558694593
495,1067.jpg,0.9761871213188671,0.9534819708230113,0.9928346231011751,0.9600886917960089
496,2639.jpg,0.6784381994528724,0.5133609333835153,0.6097451944568618,0.7645739910313901
497,1300.jpg,0.907020872865275,0.8298611111111112,0.9889655172413793,0.8376168224299065
498,303.jpg,0.7386051619989016,0.585546364823683,0.7703321878579611,0.7093881856540084
499,1324.jpg,0.9702064070234426,0.9421367676401233,0.9919786096256684,0.9493694023030524
500,273.jpg,0.9581250000000001,0.9196160767846431,0.9890322580645161,0.9290909090909091
501,2061.jpg,0.96546371750097,0.9332333083270817,0.9912350597609562,0.9409984871406959
502,1788.jpg,0.9055793991416309,0.8274509803921568,0.9254385964912281,0.8865546218487395
503,1523.jpg,0.9219680350987152,0.8552325581395349,0.9703166226912929,0.8782089552238806
504,748.jpg,0.0,0.0,0.0,0.0
505,1233.jpg,0.9772592446114298,0.9555297757153906,0.9917720248846077,0.9631650750341064
506,1912.jpg,0.9400428265524626,0.8868686868686869,0.9954648526077098,0.8904665314401623
507,2750.jpg,0.7409360580092288,0.5884816753926702,0.6724498953036195,0.824954128440367
508,2056.jpg,0.9474187380497132,0.9000908265213442,0.9792490118577075,0.9175925925925926
509,158.jpg,0.9731581953169617,0.9477196885428254,0.9844020797227037,0.9621682665160926
510,2692.jpg,0.8832599118942731,0.7909270216962525,0.9662650602409638,0.8133874239350912
511,2614.jpg,0.830923947203017,0.710752688172043,0.9036226930963773,0.7690517742873764
512,423.jpg,0.7537740760020822,0.6048454469507101,0.8927250308261405,0.6522522522522523
513,804.jpg,0.9273989898989898,0.8646262507357269,0.9806408544726302,0.8796407185628743
514,2012.jpg,0.9603308316740695,0.9236888626988804,0.946272260790824,0.9748134328358209
515,1432.jpg,0.9538745387453874,0.9118165784832452,0.9923224568138196,0.9182948490230906
516,2262.jpg,0.9709729439168607,0.9435834929479366,0.9699301950957581,0.972017937219731
517,260.jpg,0.9161205766710354,0.845223700120919,0.9246031746031746,0.9077922077922078
518,2716.jpg,0.883876357560568,0.7919161676646707,0.933392148213498,0.839349464498215
519,685.jpg,0.9432756324900133,0.8926411290322581,0.9465526456440406,0.9400212314225053
520,1591.jpg,0.9657805233567015,0.9338255033557047,0.9938571428571429,0.9392466585662211
521,892.jpg,0.9684105202973128,0.9387557156713315,0.9966166519564578,0.9417570197386711
522,232.jpg,0.0,0.0,0.0,0.0
523,596.jpg,0.9580256509910611,0.9194330473703842,0.9785629217943629,0.9383326988960792
524,236.jpg,0.0,0.0,0.0,0.0
525,1598.jpg,0.9780388492089981,0.9570215545395167,0.9930866205774705,0.963440294581799
526,2740.jpg,0.8894333843797856,0.8008825151682295,0.9126335637963545,0.8673835125448028
527,1747.jpg,0.8851224105461394,0.793918918918919,0.9778085991678225,0.8084862385321101
528,422.jpg,0.7503860010293362,0.600494233937397,0.8556338028169014,0.6681943171402384
529,2259.jpg,0.0,0.0,0.0,0.0
530,2656.jpg,0.8043478260869564,0.6727272727272727,0.8399044205495818,0.7716794731064764
531,2051.jpg,0.948176583493282,0.9014598540145985,0.9801587301587301,0.9182156133828996
532,2644.jpg,0.9198273904156256,0.851555929352397,0.9679732313575525,0.8762440501947208
533,795.jpg,0.9438356164383561,0.893644617380026,0.9906542056074766,0.9012426422498365
534,60.jpg,0.9878858929269246,0.976061776061776,0.9925402434236357,0.9832749902761572
535,2367.jpg,0.9212531752751905,0.8540031397174255,0.9444444444444444,0.8991735537190083
536,1482.jpg,0.45753899480069327,0.2966292134831461,0.5546218487394958,0.3893805309734513
537,1053.jpg,0.0,0.0,0.0,0.0
538,2604.jpg,0.8419858156028368,0.7270945614894659,0.9087568891610532,0.7843551797040169
539,1330.jpg,0.0,0.0,0.0,0.0
540,23.jpg,0.9676761496889977,0.937376531015409,0.9658050071239569,0.9695545565999183
541,239.jpg,0.0,0.0,0.0,0.0
542,1354.jpg,0.9774333539987601,0.9558627379653207,0.9911982899534767,0.9640454934572582
543,1422.jpg,0.9222185756481786,0.8556638246041413,0.9943382873319179,0.8598531211750307
544,589.jpg,0.9301075268817204,0.8693467336683417,0.9942528735632183,0.8737373737373737
545,389.jpg,0.9164132611436624,0.8457221081451061,0.9587212911235258,0.8776814888478477
546,2460.jpg,0.9575289575289575,0.9185185185185185,0.9735671290238157,0.9420106356039504
547,2131.jpg,0.96875,0.9393939393939394,0.9918483798654982,0.9467029760746937
548,2540.jpg,0.9512820512820513,0.9070904645476773,0.9793616510679146,0.9247677317017902
549,1281.jpg,0.0,0.0,0.0,0.0
550,739.jpg,0.0,0.0,0.0,0.0
551,1920.jpg,0.9464344396976667,0.8983156581409857,0.9986130374479889,0.8994378513429107
552,1198.jpg,0.9727654254844184,0.9469749652294854,0.9669802946919936,0.9786201940352138
553,2433.jpg,0.9500654315035472,0.9048806087641039,0.9643456375838926,0.9362019818107777
554,1314.jpg,0.9610200364298724,0.9249649368863955,0.9857997010463379,0.937455579246624
555,1502.jpg,0.7189873417721518,0.5612648221343873,0.9466666666666667,0.5795918367346938
556,1792.jpg,0.89749430523918,0.8140495867768595,0.9120370370370371,0.8834080717488789
557,479.jpg,0.7695829094608342,0.6254650682100041,0.8755787037037037,0.6864791288566243
558,1590.jpg,0.9639027125534451,0.9303206602624814,0.9955117996235703,0.9342391304347826
559,2706.jpg,0.7774594078319007,0.6359375,0.8876772082878953,0.6915887850467289
560,170.jpg,0.9730766280586024,0.9475649835673737,0.9938890629896584,0.9531179564237415
561,1241.jpg,0.9383561643835616,0.8838709677419355,0.9785714285714285,0.9013157894736842
562,2599.jpg,0.9034543844109831,0.8239095315024233,0.9686609686609686,0.8464730290456431
563,599.jpg,0.9594165659008465,0.9219986927155204,0.9829655439411537,0.9369695180456122
